SUBJECT: Stroke Due to Aneurysm?. MESSAGE: My son had a hemmorhagic stroke at 4 weeks of age....he is now 31 years old.  In the week leading up to the stroke he had a head cold and I had been giving  him infant cold drops.  After he had the stroke the doctors at the time could only say that it was a 'fluke' and would probably never happen again.  The reason for the stroke has haunted me ever since.  Now we just recently found out that my mother has a cerebral aneurysm and they say this can be hereditary.  So my question now is 'did my son have an aneurysm that burst or was it caused by a blood clot?...is there anyway of knowing or getting an answer to that question after the event has happened?	Can the cause of hemmorhagic stroke be determined many years later?
SUBJECT: peripheral neuropathy. MESSAGE: I am not a diabetic but there is diabetes in my family. I have neuropathy in my feet and hands and it keeps me up at night. I have been on Gamapentin (300mg.)for years but find that it affects my balance (I am 90 years old)What else would you recommend that I take to help me sleep? I am a "walker" and a "swimmer" but my blood circulation has always been poor.  Thank you for your  suggestions!	What, besides gabapentin, can help me sleep better with peripheral neuropathy in my hands and feet?
I was trying get more information on Pain associated with Polycythemia Vera and medications usually used to treat pain in Polycythemia vera.. Thank you,. [NAME]	What treatments are available for  pain associated with Polycythemia Vera?
SUBJECT: Serum Creatinine. MESSAGE: My serum creatinine level is 1.1. I am 36 years old and having kidney stone . My question is , will the kidney stone affect the serum creatinine result?	Can a kidney stone affect the serum creatinine result?
SUBJECT: I have an irresistible fungal on my leg and i have treated it,but refuse to go.pls what should i do? From [NAME] [CONTACT]. MESSAGE: I have an irresistible fungal on my leg which i have treated with different drug and cream,but refuse to go and it keep on spreading.pls what should i do? From [NAME]	What are the treatments for fungus on my leg that does not respond to OTC topical antifungals?
SUBJECT: ClinicalTrials.gov - Suggestion. MESSAGE: Please help me with my brother with locked-in syndrome in [LOCATION] for 3 years.Somebody please help. God bless .[NAME] [CONTACT]	What are the treatments and support for locked-in syndrome?
SUBJECT: hydatidiform mole. MESSAGE: Iam hoping to find a scientist that is doing research on hydatidiform mole.  I had thins in my early 20s I am now 66 years old and its back.  There is some ver interesting information about this demon that invaded my body. There were thee of me friends of mine in the early 70s.  All three of us lived in [LOCATION]. All three of us could not have children after that and have had many medical problems. I have taken test and this has returned.I am just hoping someone is doing research and I could help in some way.  This has had serious problems for me the last 46 years. Thank you [NAME]	Who is doing research on hydatidiform mole?
SUBJECT: Optic nerve artrophy. MESSAGE: Good afternoon,  I am [NAME] from [LOCATION]. For my nephew is optic nerve artrophy about 2-3 years. He is 8 years old. One eye is dead now, other eye he can see about 20 percentage. No one doctor can`t help him in [LOCATION] (Europe).  Could You view his health history and to give the opinion about my nephew health situation and You will have proposition how we can help him.  I would be very grateful for Your.  Best regards,  [NAME] from [LOCATION].	What are treatments for optic nerve atrophy, and how can I find physician(s) in Europe who specialize in it?
Attachment disorder..  Ok I am 21 years old and I have Attachment disorder I had it all my life and I don't know what to do in my life. I don't let my girlfriend in or to close to me when I feel like the relationship is going good and she's getting to close I push her away or I leave and go to the next girl and my career as a pro boxer I don't want to keep doing this to her or to other people in my life. Can someone please help me. I am tried of dealing with this.	How can I get help for attachment disorder?
How helpful is radiation for melanoma of heel and spread all the way up the leg? Would this effect treatment of trial drugs or other treatments?	Is radiation an effective treatment for skin melanoma and would it preclude experimental treatments?
SUBJECT: Platelet count and Infection. MESSAGE: Hello,  My nephew is just 1 week old and from since his birth he is admitted in hospital due to less platelet count and some infection. As per the report the platelet counts are fluctuating. How much time it takes to increase the count to the normal (near 1,00,000 - 1,50,000) ?   2) And he is also affected by some infection and the count is 114 (as per the doctor's the count should be below 5). When will he come back to normal ?  3) Initially the platelet counts were 40k and then raised to 67k and suddenly came down to 20k.   Waiting for your feedback.  Thanks & Regards  [NAME]	How long does it take for Platelet count to return to normal after an Infection in a 1-week-old infant?
SUBJECT: burning rash. MESSAGE: my left buttocks has painful sores a nurse at my work said to put cortisol10 cream on it but its not helping she thinks i got this by being in a dirty hottub! i hope its not something bad. please help	How can I get help for a burning rash on my buttocks that does not respond to OTC hydrocortisone cream?
MESSAGE: Bleach on bed sores? Yes or no? Hear to add water and rag?	Can I put bleach on bed sores?
ClinicalTrials.gov - Suggestion..  Can you tell me if there is a battery pack that could be used in power outage events. We live in a rural setting and often have power outages during the general hours of sleep? Please advise if any known means of switching c-pap to this method.	Is there is a c-pap battery pack that could be used in power outage events?
SUBJECT: How can I find out if removal of ovaries relieves symptoms of PCOS?. MESSAGE: Is there some way that I can access actual research information to find out if removal of ovaries has been tried in a controlled, research setting, as a "cure" for PCOS?  In searching, I did not find research reference on that material.  (FYI - I used to be [PROFESSION].)  Thank you for your consideration!	What is the latest research on ovary removal as a treatment for PCOS?
SUBJECT: Administration of IV Antibiotics. MESSAGE: Can you administer antibiotics by IV to treat a refractory sinus infection for a patient who cannot tolerate oral antibiotics.  If not, do you know of any facility in the Washington DC area who can do so.	Where can I find information on IV antibiotics for refractory sinus infection, and how can I find hospital(s) in Washington DC who specialize in it?
DIABITIC..  My sister is diabitic since age 8, now age 20. she is not coping well with it, i've been to the nutrition DR.s with her and we have since change our diet at home just for her, but it's still too havy on her. i want to help her, maybe if i can get her a couselor or support group that understands her situation/diabits.	Where can I find information on counselors or support groups for diabetes?
